,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,Make,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PoliceReportFiled,WitnessPresent,VehiclePrice,AgentType,AddressChange_Claim,PastNumberOfClaims,NumberOfSuppliments,NumberOfCars,Year,BasePolicy,Month,AgeOfVehicle,AgeOfPolicyHolder,Age,FraudFound_P,RepNumber,Deductible
12397,1,1,1,1,0,0,13,1,3,2,0,0,0,0,3,3,0,0,2,0,5,6,6,49,0,5,400
12398,1,1,1,0,0,1,13,0,3,2,0,0,0,0,3,2,2,0,2,2,5,6,6,53,0,12,400
12399,1,1,1,0,0,0,6,0,3,2,0,0,4,0,3,3,3,0,2,0,5,3,4,32,0,11,400
12400,1,1,2,0,0,0,13,2,3,2,0,0,1,0,3,3,3,0,2,1,6,6,5,45,0,3,700
12401,1,1,1,0,0,1,9,0,3,2,0,0,0,0,3,2,1,0,2,2,6,6,7,60,0,14,400
12402,1,1,1,0,0,0,17,1,3,2,0,0,4,0,3,0,1,0,2,1,6,5,5,42,0,9,400
12403,1,1,2,1,0,0,9,2,3,2,0,0,0,0,3,3,0,0,2,0,6,4,4,35,0,7,400
12404,1,1,2,0,0,1,9,1,3,2,0,0,0,0,3,1,3,0,2,2,8,4,4,26,0,10,400
12405,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,3,3,0,2,1,8,6,7,58,0,11,400
12406,1,1,1,1,0,0,13,2,3,2,0,0,1,0,3,1,0,0,2,1,8,5,4,27,0,14,400
12407,1,1,1,0,0,1,0,3,3,2,0,0,1,0,3,3,1,0,2,2,8,5,5,36,0,1,400
12408,1,1,2,0,0,0,0,1,3,2,0,0,5,0,3,1,3,0,2,0,8,5,6,53,0,16,400
12409,1,1,1,1,0,0,6,0,3,2,0,0,0,0,3,1,2,0,2,1,8,6,7,62,0,3,400
12410,1,1,1,1,0,0,17,1,3,2,0,0,0,0,3,1,2,0,2,0,0,5,4,34,0,10,400
12411,1,1,1,1,0,1,6,0,3,2,0,0,0,0,2,1,3,1,2,2,0,4,4,27,0,1,400
12412,1,1,2,0,0,1,6,0,3,2,0,0,1,0,3,2,2,0,2,2,0,4,4,33,0,16,400
12413,1,0,1,0,0,1,5,1,3,2,0,0,2,1,3,1,2,0,2,2,0,6,5,44,0,7,400
12414,1,1,1,0,0,1,17,0,3,2,0,0,0,0,3,2,2,0,2,2,0,4,4,27,0,11,400
12415,1,1,1,0,0,1,17,2,3,2,0,0,0,0,3,1,0,0,2,2,8,5,5,37,1,8,400
12416,0,1,2,0,0,1,2,3,3,2,0,0,0,0,3,1,3,0,2,2,0,5,4,33,0,5,400
12417,1,1,1,1,0,0,0,3,3,2,0,0,1,0,3,1,2,0,2,1,0,5,4,33,0,12,400
12418,1,1,1,1,0,0,2,1,3,2,0,0,1,0,3,0,3,0,2,0,8,5,5,43,0,8,400
12419,1,1,1,1,0,0,17,2,3,2,0,0,0,0,3,3,1,0,2,0,0,5,5,38,0,1,400
12420,1,1,1,0,0,0,0,1,3,2,0,0,1,0,3,3,2,0,2,1,0,6,5,37,0,4,400
12421,1,1,2,0,2,2,9,3,3,2,0,0,5,0,3,2,2,0,2,0,7,6,7,56,0,7,400
12422,0,1,1,0,0,0,17,0,3,2,0,0,0,0,3,3,2,0,2,1,7,5,5,42,0,10,400
12423,0,1,1,0,0,1,13,0,3,2,0,0,0,0,3,3,3,2,2,2,7,6,8,71,0,12,400
12424,1,1,1,1,0,0,17,0,3,2,0,0,0,0,3,0,3,0,2,0,7,5,4,33,0,16,400
12425,1,1,1,0,0,0,9,1,3,2,0,0,0,0,3,3,3,0,2,1,7,5,4,26,0,16,400
12426,1,1,1,0,0,0,2,3,3,2,0,0,0,0,3,1,1,0,2,1,8,6,8,77,1,13,400
12427,0,1,1,1,2,2,0,3,3,2,0,0,5,0,3,0,0,0,2,0,3,3,7,59,0,8,400
12428,1,0,2,0,0,0,17,0,3,2,0,0,4,0,3,1,3,0,2,0,3,4,4,29,0,4,400
12429,1,1,1,0,0,1,13,2,3,2,0,0,0,0,3,2,0,0,2,2,3,6,6,50,0,13,400
12430,1,1,1,1,0,1,17,1,3,2,0,0,0,0,3,0,2,0,2,2,3,5,5,43,0,7,400
12431,1,1,1,0,0,0,6,2,3,2,0,0,1,0,3,2,3,0,2,1,3,4,4,31,0,11,400
12432,1,1,1,0,0,0,2,0,3,2,0,0,1,0,2,2,2,1,2,1,8,5,5,39,1,13,400
12433,1,0,2,0,0,1,17,3,3,2,0,0,0,0,3,1,2,0,2,2,3,3,3,25,0,14,400
12434,1,1,1,1,0,0,2,3,3,2,0,0,5,0,3,1,1,0,2,0,3,4,4,31,0,13,400
12435,1,1,2,0,0,0,13,1,3,2,1,1,1,0,3,3,3,0,2,0,3,6,6,46,0,2,400
12436,1,1,1,1,0,0,6,3,3,2,0,0,5,0,3,3,3,0,2,0,4,7,7,62,0,2,400
12437,1,1,2,0,0,0,6,1,3,2,0,0,5,0,3,3,3,0,2,1,4,7,0,0,0,2,400
12438,1,1,2,0,0,0,6,3,3,2,1,0,5,0,3,0,3,0,2,0,4,7,0,0,0,12,400
12439,1,1,1,1,0,0,5,0,3,2,0,0,1,0,3,1,1,0,2,1,9,5,4,30,0,12,400
12440,1,1,2,0,1,1,6,1,3,2,0,0,5,0,3,1,3,0,2,1,7,7,0,0,0,10,400
12441,1,1,2,1,0,0,5,1,3,2,0,0,4,0,3,0,0,0,2,1,0,5,4,29,0,7,400
12442,0,1,1,0,0,0,17,1,3,2,0,0,0,0,3,1,3,0,2,1,6,5,5,41,0,1,400
12443,1,1,1,0,0,0,17,0,3,2,0,0,0,0,3,0,1,0,2,1,6,5,4,27,0,14,400
12444,0,1,1,0,0,1,6,0,3,2,0,0,0,0,1,1,2,0,2,2,6,5,6,51,0,8,500
12445,1,1,1,0,0,0,17,1,3,2,0,0,0,0,3,3,0,0,2,0,6,5,8,76,0,9,400
12446,1,1,1,1,0,0,2,0,3,2,0,0,4,0,3,3,1,0,2,0,1,5,5,42,0,10,400
12447,1,0,1,1,1,1,6,2,3,2,0,0,5,0,3,0,3,0,2,1,1,1,5,39,0,8,400
12448,1,0,2,0,0,0,13,1,3,2,0,0,0,0,3,3,2,0,2,1,8,3,4,31,0,8,400
12449,1,1,1,1,0,0,9,0,3,2,0,0,1,0,3,0,3,0,2,1,8,6,8,71,0,7,400
12450,1,0,1,0,0,0,18,1,3,2,0,0,1,0,3,3,2,0,2,1,7,5,5,44,0,15,400
12451,1,1,2,0,0,0,13,0,3,2,0,0,0,0,3,2,2,0,2,1,1,5,5,36,0,13,400
12452,1,1,1,0,0,1,17,2,3,2,0,0,0,0,3,2,2,0,2,2,11,6,7,56,0,8,400
12453,1,1,1,0,0,0,17,0,3,2,0,0,4,0,2,3,2,1,2,0,8,6,5,36,0,11,400
12454,1,0,2,1,0,0,6,2,3,2,0,0,0,0,3,1,2,0,2,1,0,3,4,30,0,7,400
12455,1,1,1,0,0,0,6,0,3,2,0,0,1,0,3,1,3,0,2,1,8,5,6,47,1,3,400
12456,0,1,1,0,0,0,6,3,3,2,0,0,1,0,3,1,2,0,2,1,9,5,5,42,0,8,400
12457,1,1,1,0,0,0,13,3,3,2,0,0,0,0,3,1,1,0,2,1,9,5,6,54,0,16,400
12458,1,1,2,0,0,1,13,3,3,2,0,0,0,0,3,3,3,0,2,2,9,5,4,29,0,15,400
12459,1,1,2,0,0,1,17,1,3,2,0,0,0,0,3,0,1,0,2,2,9,4,4,28,0,11,400
12460,1,1,1,0,1,1,13,0,3,2,1,0,0,0,3,1,0,0,2,0,11,6,7,60,0,15,400
12461,0,1,1,0,0,1,6,3,3,2,1,0,5,0,3,1,2,0,2,2,1,5,4,28,0,7,400
12462,1,1,1,0,0,0,17,2,3,2,0,0,4,0,3,1,3,0,2,0,1,6,7,56,0,13,700
12463,1,1,2,0,0,0,13,3,3,2,0,0,0,0,3,3,3,0,2,1,6,3,3,24,0,5,400
12464,1,1,1,0,0,0,13,1,3,2,0,0,1,0,3,1,1,2,2,1,0,6,6,47,0,9,400
12465,1,0,1,0,0,0,13,2,3,2,0,0,1,0,3,0,2,0,2,1,4,6,6,53,0,10,400
12466,1,1,1,0,0,0,13,0,3,2,0,0,4,0,3,0,3,0,2,1,4,5,5,41,0,14,400
12467,1,1,2,0,0,0,13,2,3,2,0,0,0,0,0,0,2,0,2,1,2,5,4,35,0,4,400
12468,1,1,1,0,0,1,13,3,3,2,0,0,0,0,3,1,1,0,2,2,7,5,5,39,0,5,400
12469,1,1,1,0,0,1,17,2,3,2,0,0,0,0,3,2,3,0,2,2,5,4,4,33,0,4,400
12470,1,1,2,0,0,0,6,1,3,2,0,0,0,0,3,1,0,0,2,1,5,6,6,52,0,4,400
12471,1,1,1,0,0,0,6,2,3,2,0,0,5,0,3,3,3,0,2,0,6,7,6,51,0,3,400
12472,1,0,1,0,0,1,13,2,3,2,0,0,0,0,3,2,3,0,2,2,6,5,4,26,0,12,400
12473,0,1,2,0,0,1,9,3,3,2,0,0,0,0,3,1,3,0,2,2,11,4,4,29,0,2,400
12474,1,1,1,0,0,0,2,0,3,2,0,0,1,0,2,3,2,1,2,1,4,5,6,53,0,12,400
12475,1,1,2,1,2,2,13,3,3,2,0,0,5,0,3,2,1,0,2,0,3,5,6,49,0,9,400
12476,1,1,1,0,0,0,15,1,3,2,0,0,1,0,3,3,0,0,2,1,7,5,4,28,0,4,400
12477,1,1,1,0,0,0,2,2,3,2,0,0,1,0,3,1,3,0,2,1,6,6,6,52,0,2,400
12478,1,1,1,1,0,0,17,3,3,2,0,0,4,0,3,3,3,0,2,0,8,5,5,40,0,10,400
12479,1,1,2,0,0,1,17,3,3,2,0,0,0,0,3,1,3,0,2,2,6,6,7,64,0,15,400
12480,1,1,2,0,0,0,9,0,3,2,0,0,0,0,3,0,1,0,2,1,10,5,4,31,0,9,400
12481,0,1,1,0,0,0,13,3,3,2,0,0,0,0,3,3,1,0,2,0,10,4,5,37,0,12,400
12482,1,1,1,1,0,0,17,2,3,2,0,0,0,0,3,0,2,0,2,0,10,3,4,26,0,6,400
12483,1,1,2,1,0,0,13,1,3,2,0,0,0,0,3,0,2,0,2,1,8,4,4,27,0,15,400
12484,1,0,2,0,0,0,0,3,3,2,0,0,1,0,3,0,3,0,2,0,0,5,5,44,0,16,400
12485,1,1,1,0,0,1,17,1,3,2,0,0,1,0,3,0,1,0,2,2,7,6,6,54,0,5,400
12486,1,1,1,0,0,0,6,2,3,2,0,0,0,0,3,2,1,0,2,1,7,5,6,48,0,13,400
12487,1,1,1,0,0,1,17,3,3,2,0,0,0,0,3,2,3,0,2,2,7,5,5,37,0,13,400
12488,1,1,1,0,0,0,17,0,3,2,0,0,0,0,3,3,2,0,2,0,7,6,8,71,0,8,400
12489,1,1,2,0,0,0,17,3,3,2,0,0,1,0,3,1,2,0,2,1,7,4,4,35,0,8,400
12490,1,0,1,1,0,0,17,3,3,2,0,0,5,0,3,0,3,0,2,0,7,4,5,38,0,15,400
12491,1,1,1,1,0,0,13,1,3,2,1,0,0,0,3,1,2,0,2,0,7,6,5,45,0,6,400
12492,1,1,1,1,0,0,0,1,3,2,0,0,1,0,3,3,3,0,2,0,7,6,6,52,0,3,400
12493,1,0,1,0,0,0,9,0,3,2,0,0,0,0,3,3,3,0,2,1,3,2,5,38,0,14,400
12494,1,1,2,0,0,0,17,0,3,2,0,0,0,0,3,3,0,0,2,0,3,4,4,29,0,4,400
12495,1,1,1,0,0,0,6,3,3,2,0,0,0,0,1,3,0,1,2,0,3,5,6,55,0,7,500
12496,1,1,1,0,0,0,6,1,3,2,0,0,0,0,3,1,2,0,2,1,10,5,4,30,0,6,400
12497,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,1,1,0,2,1,5,5,4,30,0,13,400
12498,1,1,2,0,0,1,17,0,3,2,0,0,0,0,3,1,3,0,2,2,6,3,4,26,0,4,400
12499,1,1,1,0,0,1,6,0,3,2,0,0,0,0,3,1,3,0,2,2,8,5,5,36,0,15,400
12500,1,1,1,0,0,1,13,3,3,2,0,0,0,0,3,1,3,0,2,2,8,3,6,48,0,4,400
12501,1,1,1,1,0,0,6,1,3,2,0,0,0,0,3,3,0,0,2,0,7,5,4,28,0,6,400
12502,1,1,1,0,0,0,2,0,3,2,0,0,0,0,3,1,3,0,2,1,7,5,6,46,0,16,400
12503,1,1,2,0,0,0,9,2,3,2,0,0,0,0,3,3,3,0,2,1,8,4,4,35,1,7,400
12504,1,0,1,1,0,0,17,2,3,2,0,0,0,0,3,3,0,0,2,0,7,5,6,48,0,5,400
12505,1,1,1,1,0,1,9,3,3,2,0,0,1,0,3,1,3,2,2,2,7,5,6,49,0,4,400
12506,1,1,1,0,0,0,13,3,3,2,0,0,0,0,3,2,2,0,2,1,7,4,4,27,0,5,400
12507,1,1,1,1,1,1,6,3,3,2,0,0,5,0,3,0,3,0,2,1,8,6,6,55,0,7,400
12508,1,0,1,0,0,1,13,1,3,2,0,0,1,0,3,1,1,0,2,2,3,4,4,27,0,15,400
12509,1,1,1,0,2,2,13,0,3,2,0,0,5,0,3,2,0,0,2,0,3,5,5,39,0,16,400
12510,1,1,1,0,0,0,9,1,3,2,0,0,1,0,3,3,2,0,2,1,2,5,5,40,0,15,400
12511,1,1,1,0,0,0,13,0,3,2,0,0,4,0,3,1,2,0,2,0,10,4,4,30,0,4,400
12512,1,1,2,0,0,0,17,3,3,2,0,0,0,0,3,1,3,0,2,1,0,4,4,26,0,13,400
12513,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,1,0,0,2,1,0,6,6,46,0,4,400
12514,1,1,1,0,0,0,2,0,3,2,0,0,1,0,3,3,2,0,2,1,10,6,6,47,0,16,400
12515,1,1,2,0,2,2,14,0,3,2,0,0,2,0,3,1,1,0,2,1,1,6,7,56,0,16,400
12516,1,0,2,1,0,0,17,3,3,2,0,0,4,0,2,3,3,1,2,1,2,3,4,28,0,2,400
12517,1,1,1,0,0,0,13,1,3,2,0,0,1,0,3,3,3,0,2,1,9,6,8,73,0,11,400
12518,1,1,2,0,0,0,2,2,3,2,0,0,0,0,3,0,3,0,2,1,8,4,4,35,1,9,400
12519,1,1,1,0,0,0,2,1,3,2,0,0,5,0,3,3,3,0,2,0,5,5,5,43,0,3,400
12520,1,1,2,0,0,1,17,1,3,2,0,0,1,0,3,1,3,0,2,2,2,5,5,43,0,1,400
12521,1,1,1,0,0,0,9,2,3,2,0,0,5,0,3,1,3,0,2,0,4,5,5,42,0,13,400
12522,1,1,1,0,0,0,6,0,3,2,0,0,1,0,3,3,3,0,2,1,3,5,5,36,0,8,400
12523,1,0,2,0,0,0,6,2,3,2,0,0,0,0,3,2,3,0,2,1,7,3,4,30,0,10,400
12524,0,1,1,0,0,1,18,3,3,2,0,0,2,0,3,3,2,0,2,2,7,6,6,54,0,7,700
12525,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,1,0,0,2,0,0,5,5,39,0,7,400
12526,1,1,1,0,0,1,6,0,3,2,0,0,1,0,3,2,3,0,2,2,8,5,4,26,0,11,400
12527,1,1,2,0,0,0,9,2,3,2,0,0,0,0,3,3,3,0,2,1,8,5,5,38,0,4,400
12528,1,1,2,0,0,0,13,2,3,2,0,0,0,0,3,3,3,0,2,1,8,3,3,23,0,14,400
12529,0,1,1,0,0,0,6,3,3,2,0,0,4,0,3,3,3,0,2,0,8,4,5,45,1,8,400
12530,1,1,2,0,2,2,2,1,3,2,0,0,5,0,3,2,3,0,2,0,6,3,4,28,0,8,400
12531,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,0,3,0,2,1,6,5,6,48,0,11,400
12532,1,1,1,0,0,0,2,0,3,2,0,0,1,0,3,1,0,0,2,0,6,6,6,46,0,10,400
12533,1,0,1,0,0,0,13,2,3,2,0,0,0,0,3,3,3,0,2,1,6,4,4,30,0,3,400
12534,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,3,2,0,2,1,6,6,6,51,0,3,400
12535,1,1,2,0,0,1,17,3,3,2,0,0,0,0,3,3,3,0,2,2,6,1,4,29,0,14,400
12536,1,1,1,0,0,1,6,1,3,2,0,0,0,0,3,1,1,0,2,2,6,6,8,68,0,16,400
12537,1,1,1,1,0,0,13,3,3,2,0,0,0,0,2,1,1,1,2,1,5,6,7,56,0,5,400
12538,1,1,1,1,0,0,6,2,3,2,0,0,0,0,3,0,0,0,2,0,5,6,6,49,0,3,400
12539,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,0,2,0,2,0,1,6,8,76,0,2,400
12540,1,1,1,1,0,0,6,2,3,2,0,0,0,0,3,1,0,0,2,1,10,4,4,30,0,15,400
12541,1,1,2,0,0,1,13,1,3,2,0,0,0,0,3,1,3,0,2,2,10,2,4,30,0,4,400
12542,1,0,1,0,0,0,13,3,3,2,0,0,0,0,3,3,3,0,2,0,9,3,5,41,0,9,400
12543,1,1,1,0,0,1,6,0,3,2,0,0,0,0,3,2,1,0,2,2,9,5,4,30,0,7,400
12544,1,1,1,0,0,0,9,1,3,2,0,0,1,0,3,3,1,0,2,1,9,6,7,57,0,7,400
12545,0,1,1,0,0,0,17,3,3,2,0,0,0,0,3,0,0,0,2,1,2,3,6,51,0,15,400
12546,1,1,1,0,0,0,17,0,3,2,0,0,5,0,1,0,3,2,2,0,3,5,5,37,0,11,500
12547,1,1,1,0,0,1,9,3,3,2,0,0,0,0,3,1,2,0,2,2,7,5,5,44,0,9,400
12548,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,2,2,0,2,1,7,6,6,46,0,5,400
12549,1,1,1,0,0,0,13,3,3,2,0,0,0,0,3,3,3,0,2,0,8,6,6,48,1,10,400
12550,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,3,2,0,2,0,0,4,4,27,0,15,400
12551,1,1,1,0,0,0,13,0,3,2,1,0,0,0,3,3,0,0,2,1,6,5,4,32,0,16,400
12552,1,1,2,0,0,1,13,3,3,2,0,0,0,0,3,0,3,0,2,2,5,2,2,19,0,14,400
12553,1,1,1,1,0,0,6,1,3,2,0,0,0,0,3,0,2,0,2,1,5,6,5,45,0,6,400
12554,1,1,1,1,0,0,9,3,3,2,1,0,0,0,3,0,3,0,2,1,8,6,6,48,0,2,400
12555,1,1,2,0,0,1,6,2,2,2,0,0,1,0,3,3,3,0,2,2,5,5,4,34,0,3,700
12556,1,1,1,0,0,0,13,3,3,2,0,0,4,0,3,0,3,0,2,0,5,6,6,51,0,10,400
12557,1,1,1,1,0,0,9,0,3,2,0,0,1,0,3,1,3,0,2,1,8,5,4,32,0,15,400
12558,1,1,2,1,0,0,9,1,3,2,0,0,0,0,0,0,1,1,2,0,5,4,3,22,0,15,400
12559,1,1,1,1,0,0,13,2,3,2,0,0,4,0,3,1,0,0,2,0,10,5,8,71,0,16,400
12560,1,1,1,1,0,0,18,0,3,2,0,0,1,0,3,3,1,0,2,0,8,4,5,40,0,3,400
12561,1,1,1,0,0,0,6,2,3,2,0,0,0,0,3,1,2,0,2,1,9,5,5,43,0,8,400
12562,1,1,1,0,0,0,17,0,3,2,0,0,0,0,3,1,2,0,2,1,10,6,8,72,0,16,400
12563,0,1,1,0,0,0,13,1,3,2,0,0,1,0,3,1,2,0,2,1,11,6,6,55,0,12,400
12564,1,1,1,0,0,0,1,1,3,2,0,0,1,0,3,3,3,0,2,1,1,5,5,42,0,7,400
12565,1,0,2,0,0,1,17,3,3,2,0,0,0,0,3,1,3,0,2,2,1,3,4,30,0,5,400
12566,1,1,2,0,0,0,9,3,3,2,0,0,4,0,3,1,2,0,2,1,1,5,4,29,0,3,400
12567,0,0,1,0,0,1,6,0,3,2,0,0,0,0,3,1,0,0,2,2,5,5,6,53,0,16,400
12568,1,1,1,0,0,0,6,3,3,2,0,0,0,0,3,0,3,0,2,1,8,6,5,45,1,15,400
12569,1,1,1,1,0,0,13,3,3,2,0,0,0,0,3,0,3,0,2,0,5,4,4,35,0,5,400
12570,1,1,1,0,0,0,6,3,3,2,0,0,0,0,3,3,1,0,2,0,5,6,6,49,0,15,400
12571,1,1,1,0,0,0,5,0,2,0,0,0,3,0,3,3,3,0,2,1,5,6,5,42,0,12,400
12572,1,1,1,0,0,1,9,3,3,2,0,0,1,0,3,1,0,0,2,2,8,4,4,30,0,1,400
12573,1,0,2,0,0,1,9,0,3,2,0,0,5,0,3,0,3,0,2,2,8,4,6,49,0,14,400
12574,1,1,2,0,0,1,6,3,3,2,0,0,5,0,3,1,0,0,2,2,8,4,4,27,0,3,400
12575,0,1,2,1,0,0,13,1,3,2,0,0,1,0,3,3,3,0,2,0,0,5,4,32,0,12,400
12576,1,0,2,0,0,1,17,3,3,2,0,0,0,0,3,1,3,0,2,2,0,5,4,29,0,10,400
12577,1,1,1,0,0,1,18,2,3,2,0,0,1,0,3,2,2,0,2,2,0,6,8,71,0,12,400
12578,1,0,2,0,0,0,6,3,3,2,1,0,0,0,3,0,2,0,2,0,3,5,4,26,0,4,400
12579,1,1,1,0,0,0,5,2,3,2,0,0,0,0,2,0,1,1,2,0,4,4,4,34,0,7,400
12580,1,1,1,0,0,1,17,2,3,2,0,0,0,0,3,3,0,0,2,2,2,6,5,43,0,15,400
12581,1,1,1,0,0,1,6,3,3,2,0,0,0,0,3,2,3,0,2,2,9,6,6,50,0,2,400
12582,1,1,1,0,0,1,2,3,3,2,0,0,1,0,3,2,3,0,2,2,9,5,5,45,0,7,400
12583,1,1,2,0,0,0,9,2,3,2,0,0,0,0,3,3,0,0,2,1,9,0,2,18,0,16,400
12584,1,1,1,0,0,0,17,3,3,2,0,0,4,0,3,0,0,0,2,0,9,5,5,40,0,16,400
12585,1,0,1,0,0,0,0,2,3,2,0,0,5,0,3,1,0,0,2,0,9,3,5,39,0,6,400
12586,1,0,2,1,0,0,13,1,3,2,0,0,0,0,3,2,1,0,2,1,9,5,4,26,0,8,700
12587,1,1,1,1,0,0,13,2,3,2,0,0,4,0,3,0,3,2,2,0,9,6,6,47,0,14,400
12588,1,1,2,0,0,0,17,3,3,2,0,0,4,0,3,0,2,0,2,0,10,4,4,35,0,5,400
12589,1,1,2,0,0,1,17,1,3,2,0,0,0,0,3,1,1,0,2,2,10,4,4,31,0,13,400
12590,1,1,1,0,0,0,17,3,3,2,0,0,0,0,3,0,1,0,2,1,11,6,6,46,0,10,400
12591,1,1,1,0,0,0,2,1,3,2,0,0,2,0,3,1,2,0,2,1,11,6,7,59,0,12,400
12592,1,1,1,0,0,1,17,1,3,2,0,0,0,0,3,0,1,0,2,2,1,6,8,73,0,10,400
12593,1,0,1,1,0,0,2,0,3,2,0,0,0,0,3,0,3,0,2,1,8,5,5,37,0,9,400
12594,1,1,1,0,0,1,17,1,3,2,0,0,0,0,3,1,2,0,2,2,1,5,5,41,0,2,400
12595,1,1,1,0,0,1,13,3,3,2,0,0,1,0,3,2,1,0,2,2,5,5,4,33,0,14,400
12596,1,0,2,0,0,1,2,1,3,2,0,0,0,0,3,1,3,0,2,2,5,3,4,32,0,13,400
12597,1,1,1,0,0,1,2,1,3,2,0,0,2,0,1,1,1,0,2,2,6,6,5,36,0,2,500
12598,1,1,2,0,0,0,17,0,3,2,0,0,1,0,3,3,3,0,2,1,6,5,4,27,0,4,400
12599,1,1,1,0,0,1,13,2,3,2,0,0,4,0,3,1,3,0,2,2,6,5,5,45,0,12,400
12600,1,1,2,0,0,0,17,0,3,2,0,0,0,0,2,0,3,1,2,1,6,4,4,31,0,16,400
12601,0,1,1,0,0,1,2,0,3,2,0,0,0,0,3,2,0,0,2,2,6,5,6,52,0,14,400
12602,1,1,1,1,0,0,13,2,3,2,0,0,1,0,3,1,3,0,2,0,6,6,7,61,0,8,400
12603,1,1,1,1,0,0,9,2,3,2,0,0,1,0,3,3,3,0,2,0,8,6,7,56,0,11,400
12604,1,1,1,0,0,0,11,0,3,2,0,0,0,0,3,0,1,0,2,1,8,6,6,55,0,10,400
12605,1,1,1,0,0,1,13,3,3,2,0,0,5,0,3,2,3,0,2,2,8,5,7,58,0,13,400
12606,1,1,1,1,0,0,6,0,3,2,0,0,0,0,3,1,2,0,2,1,8,6,6,52,0,16,400
12607,1,1,1,1,0,0,6,0,3,2,0,0,0,0,3,0,3,0,2,0,0,4,4,27,0,11,400
12608,0,1,1,0,0,1,13,3,3,2,0,0,1,0,3,2,1,0,2,2,0,5,6,49,0,15,400
12609,1,1,2,1,0,0,13,0,3,2,0,0,2,0,3,0,3,0,2,0,8,4,4,31,0,15,400
12610,1,1,1,1,0,1,17,0,3,2,0,0,1,0,3,2,2,0,2,2,7,6,6,53,0,10,400
12611,1,1,1,1,0,0,17,0,3,2,0,0,0,0,3,3,3,0,2,1,7,6,7,63,0,2,400
12612,1,1,1,0,0,1,2,3,3,2,0,0,0,0,3,1,3,0,2,2,7,4,4,29,0,3,400
12613,1,1,1,0,0,0,5,2,3,2,0,0,2,0,3,3,1,0,2,0,7,6,6,54,0,10,400
12614,1,0,2,0,0,0,2,1,3,2,0,0,0,0,3,3,3,0,2,1,3,5,5,40,0,2,400
12615,1,1,1,1,0,1,2,3,3,2,0,0,0,0,3,1,2,0,2,2,4,5,5,36,0,16,400
12616,1,1,1,0,0,1,6,1,3,2,0,0,1,0,3,2,3,0,2,2,4,5,5,44,0,9,400
12617,1,1,2,0,0,1,6,1,3,2,0,0,0,0,3,1,2,0,2,2,9,3,3,24,0,2,400
12618,1,0,1,1,0,0,6,0,3,2,0,0,4,0,3,0,3,0,2,1,9,4,4,33,0,7,400
12619,1,1,2,0,0,1,13,2,3,2,0,0,1,0,3,3,1,0,2,2,9,4,4,35,0,11,400
12620,1,1,1,0,0,0,13,3,3,2,0,0,1,0,3,1,1,0,2,1,9,6,8,74,0,9,400
12621,1,1,1,1,0,1,17,2,3,2,0,0,1,0,2,1,2,1,2,2,9,6,5,45,0,1,400
12622,1,1,1,0,0,1,0,1,3,2,0,0,5,0,3,2,2,0,2,2,8,5,5,44,0,14,400
12623,1,1,2,0,0,0,17,0,3,2,0,0,4,0,3,3,1,0,2,1,3,5,4,26,0,2,400
12624,1,1,1,1,0,0,2,2,3,2,0,0,1,0,3,1,1,0,2,1,6,5,6,49,0,2,400
12625,1,1,2,0,0,0,2,2,3,2,0,0,1,0,3,1,0,0,2,1,8,4,4,33,0,12,400
12626,1,0,2,1,0,0,2,2,3,2,0,0,0,0,3,3,3,0,2,1,8,4,4,34,0,13,400
12627,1,1,1,0,0,1,13,1,3,2,0,0,0,0,3,1,0,0,2,2,7,6,6,54,0,5,400
12628,1,1,2,1,0,0,18,1,3,2,0,0,2,0,3,1,2,2,2,0,2,5,5,36,0,10,400
12629,1,1,2,0,0,1,9,0,3,2,0,0,0,0,3,0,3,0,2,2,2,4,4,33,0,2,400
12630,0,1,1,0,0,0,6,2,3,2,1,1,1,1,3,0,2,0,2,1,0,6,7,57,0,2,400
12631,1,1,1,0,0,1,17,3,3,2,0,0,0,0,3,2,2,0,2,2,6,5,4,34,0,3,400
12632,1,1,1,0,0,1,13,3,3,2,0,0,0,0,3,1,2,0,2,2,6,5,6,48,0,2,400
12633,1,1,1,0,0,1,3,3,3,2,0,0,1,0,3,2,3,0,2,2,10,6,7,63,0,15,400
12634,1,0,2,0,0,1,2,2,3,2,0,0,1,0,3,3,3,0,2,2,10,4,4,34,0,7,400
12635,1,1,1,1,0,0,13,1,3,2,0,0,0,0,3,0,3,0,2,1,8,6,5,45,0,9,400
12636,1,1,2,1,0,1,6,3,3,2,0,0,0,0,3,0,2,0,2,2,10,6,5,45,0,12,400
12637,1,0,2,0,0,1,9,1,3,2,0,0,0,0,3,1,0,0,2,2,10,1,3,21,0,6,400
12638,0,1,2,0,0,0,6,2,3,2,0,0,5,0,3,3,3,0,2,1,5,7,0,0,0,5,400
